<<<<<<< HEAD
21:24:11 20181228-1285期方案3已投注，倍数19，模拟
21:24:11 20181228-1285期方案6已投注，倍数19，模拟
21:25:10 回头，下次盈利回头2.062
21:25:12 20181228-1286期没有可投注的方案
21:26:16 20181228-1287期方案10已投注，倍数19，模拟
21:27:11 回头，下次盈利回头3.088001
21:27:13 20181228-1288期方案8已投注，倍数19，模拟
21:28:12 回头，下次盈利回头4.114001
21:28:14 20181228-1289期方案3已投注，倍数19，模拟
21:29:12 20181228-1290期方案3已投注，倍数86，模拟
21:29:12 20181228-1290期方案5已投注，倍数19，模拟
21:30:12 回头，下次盈利回头7.124001
21:30:14 20181228-1291期方案4已投注，倍数19，模拟
21:31:16 20181228-1292期方案4已投注，倍数86，模拟
21:32:10 回头，下次盈利回头9.108001
21:32:12 20181228-1293期没有可投注的方案
21:33:14 20181228-1294期方案4已投注，倍数19，模拟
21:33:14 20181228-1294期方案5已投注，倍数19，模拟
21:34:10 20181228-1295期方案5已投注，倍数86，模拟
21:35:16 20181228-1296期方案3已投注，倍数19，模拟
21:35:16 20181228-1296期方案5已投注，倍数324，模拟
21:35:16 20181228-1296期方案6已投注，倍数19，模拟
21:36:06 回头，下次盈利回头14.982
21:36:08 20181228-1297期方案8已投注，倍数19，模拟
21:37:13 回头，下次盈利回头16.008
21:37:15 20181228-1298期方案2已投注，倍数19，模拟
21:38:14 回头，下次盈利回头17.034
21:38:16 20181228-1299期没有可投注的方案
21:39:13 20181228-1300期没有可投注的方案
21:40:15 20181228-1301期方案2已投注，倍数19，模拟
21:40:15 20181228-1301期方案3已投注，倍数19，模拟
21:41:26 20181228-1302期方案3已投注，倍数86，模拟
21:42:10 回头，下次盈利回头20.044
21:42:12 20181228-1303期方案9已投注，倍数19，模拟
21:43:07 回头，下次盈利回头21.07001
21:43:09 20181228-1304期没有可投注的方案
21:44:11 20181228-1305期没有可投注的方案
21:45:12 20181228-1306期没有可投注的方案
21:46:13 20181228-1307期没有可投注的方案
21:47:15 20181228-1308期方案1已投注，倍数19，模拟
21:47:15 20181228-1308期方案8已投注，倍数19，模拟
21:47:15 20181228-1308期方案10已投注，倍数19，模拟
21:48:10 回头，下次盈利回头24.14801
21:48:12 20181228-1309期方案3已投注，倍数19，模拟
21:49:18 20181228-1310期方案2已投注，倍数19，模拟
21:49:18 20181228-1310期方案3已投注，倍数86，模拟
21:49:18 20181228-1310期方案6已投注，倍数19，模拟
21:49:18 20181228-1310期方案9已投注，倍数19，模拟
21:50:18 回头，下次盈利回头29.21001
21:50:20 20181228-1311期没有可投注的方案
21:51:11 20181228-1312期没有可投注的方案
21:52:17 20181228-1313期方案8已投注，倍数19，模拟
21:52:17 20181228-1313期方案9已投注，倍数19，模拟
21:53:07 回头，下次盈利回头31.26201
21:53:09 20181228-1314期没有可投注的方案
21:54:15 20181228-1315期没有可投注的方案
21:55:12 20181228-1316期方案5已投注，倍数19，模拟
21:56:13 20181228-1317期方案5已投注，倍数86，模拟
21:57:50 请求奖期信息错误, Bad Gateway, 重试1...
21:57:51 回头，下次盈利回头33.24601
21:57:53 20181228-1318期没有可投注的方案
21:58:13 20181228-1319期方案5已投注，倍数19，模拟
21:58:13 20181228-1319期方案8已投注，倍数19，模拟
21:59:15 20181228-1320期方案5已投注，倍数86，模拟
22:00:10 回头，下次盈利回头36.256
22:00:12 20181228-1321期方案8已投注，倍数19，模拟
22:01:20 回头，下次盈利回头37.28201
22:01:22 20181228-1322期没有可投注的方案
22:02:16 20181228-1323期方案4已投注，倍数19，模拟
22:03:11 回头，下次盈利回头38.30801
22:03:13 20181228-1324期方案2已投注，倍数19，模拟
22:03:13 20181228-1324期方案3已投注，倍数19，模拟
22:03:13 20181228-1324期方案10已投注，倍数19，模拟
22:04:16 20181228-1325期方案2已投注，倍数86，模拟
22:04:16 20181228-1325期方案3已投注，倍数86，模拟
22:04:16 20181228-1325期方案5已投注，倍数19，模拟
22:04:16 20181228-1325期方案10已投注，倍数86，模拟
22:05:14 20181228-1326期方案2已投注，倍数324，模拟
22:05:14 20181228-1326期方案3已投注，倍数324，模拟
22:05:14 20181228-1326期方案5已投注，倍数86，模拟
22:05:14 20181228-1326期方案9已投注，倍数19，模拟
22:06:18 模拟爆掉，转为实战
22:06:20 20181228-1327期方案3已投注，倍数30，
22:06:20 20181228-1327期方案4已投注，倍数30，
22:06:20 20181228-1327期方案5已投注，倍数30，
22:07:11 20181228-1328期方案4已投注，倍数136，
22:07:11 20181228-1328期方案5已投注，倍数136，
22:07:11 20181228-1328期方案6已投注，倍数30，
22:08:15 当前盈利9.528，触发盈利转换
22:08:17 20181228-1329期没有可投注的方案
22:09:10 20181228-1330期方案6已投注，倍数19，模拟
22:09:10 20181228-1330期方案7已投注，倍数19，模拟
22:09:10 20181228-1330期方案9已投注，倍数19，模拟
22:10:10 回头，下次盈利回头3.088
22:10:12 20181228-1331期没有可投注的方案
22:11:19 20181228-1332期方案2已投注，倍数19，模拟
22:11:19 20181228-1332期方案3已投注，倍数19，模拟
22:12:11 回头，下次盈利回头5.140001
22:12:13 20181228-1333期没有可投注的方案
22:13:14 20181228-1334期没有可投注的方案
22:14:10 20181228-1335期方案8已投注，倍数19，模拟
22:15:16 20181228-1336期方案8已投注，倍数86，模拟
22:16:10 回头，下次盈利回头7.124001
22:16:12 20181228-1337期方案9已投注，倍数19，模拟
22:17:15 回头，下次盈利回头8.150001
22:17:17 20181228-1338期没有可投注的方案
22:18:08 20181228-1339期方案2已投注，倍数19，模拟
22:19:08 回头，下次盈利回头9.176001
22:19:10 20181228-1340期方案8已投注，倍数19，模拟
22:20:12 20181228-1341期方案8已投注，倍数86，模拟
22:21:24 回头，下次盈利回头11.16
22:21:26 20181228-1342期方案1已投注，倍数19，模拟
22:21:26 20181228-1342期方案2已投注，倍数19，模拟
22:22:11 回头，下次盈利回头13.212
22:22:13 20181228-1343期没有可投注的方案
22:23:11 20181228-1344期没有可投注的方案
22:24:18 20181228-1345期没有可投注的方案
22:25:18 20181228-1346期没有可投注的方案
22:26:11 20181228-1347期方案2已投注，倍数19，模拟
22:26:11 20181228-1347期方案8已投注，倍数19，模拟
22:26:11 20181228-1347期方案9已投注，倍数19，模拟
22:27:14 20181228-1348期方案2已投注，倍数86，模拟
22:28:12 回头，下次盈利回头17.248
22:28:14 20181228-1349期方案8已投注，倍数19，模拟
22:28:14 20181228-1349期方案10已投注，倍数19，模拟
22:29:15 回头，下次盈利回头19.3
22:29:17 20181228-1350期没有可投注的方案
22:30:10 20181228-1351期方案4已投注，倍数19，模拟
22:30:10 20181228-1351期方案6已投注，倍数19，模拟
22:30:10 20181228-1351期方案8已投注，倍数19，模拟
22:31:16 20181228-1352期方案2已投注，倍数19，模拟
22:31:16 20181228-1352期方案4已投注，倍数86，模拟
22:31:16 20181228-1352期方案6已投注，倍数86，模拟
22:31:16 20181228-1352期方案8已投注，倍数86，模拟
22:32:17 20181228-1353期方案2已投注，倍数86，模拟
22:32:17 20181228-1353期方案6已投注，倍数324，模拟
22:33:14 20181228-1354期方案2已投注，倍数324，模拟
22:33:14 20181228-1354期方案7已投注，倍数19，模拟
22:34:16 回头，下次盈利回头29.886
22:34:18 20181228-1355期没有可投注的方案
22:35:13 20181228-1356期方案4已投注，倍数19，模拟
22:35:13 20181228-1356期方案9已投注，倍数19，模拟
22:36:13 回头，下次盈利回头31.938
22:36:15 20181228-1357期方案1已投注，倍数19，模拟
22:36:15 20181228-1357期方案10已投注，倍数19，模拟
22:37:13 20181228-1358期方案10已投注，倍数86，模拟
22:38:14 20181228-1359期方案5已投注，倍数19，模拟
22:38:14 20181228-1359期方案10已投注，倍数324，模拟
22:39:11 回头，下次盈利回头33.1
22:39:13 20181228-1360期方案5已投注，倍数19，模拟
22:40:10 20181228-1361期方案5已投注，倍数86，模拟
22:41:12 回头，下次盈利回头35.084
22:41:14 20181228-1362期没有可投注的方案
22:42:11 20181228-1363期没有可投注的方案
22:43:18 20181228-1364期方案10已投注，倍数19，模拟
22:44:08 回头，下次盈利回头36.11
22:44:10 20181228-1365期没有可投注的方案
22:45:13 20181228-1366期方案7已投注，倍数19，模拟
22:46:11 20181228-1367期方案6已投注，倍数19，模拟
22:46:11 20181228-1367期方案7已投注，倍数86，模拟
22:47:11 回头，下次盈利回头39.12001
22:47:13 20181228-1368期方案3已投注，倍数19，模拟
22:48:08 回头，下次盈利回头40.14601
22:48:10 20181228-1369期没有可投注的方案
22:49:15 20181228-1370期方案4已投注，倍数19，模拟
22:49:15 20181228-1370期方案5已投注，倍数19，模拟
22:50:16 20181228-1371期方案4已投注，倍数86，模拟
22:51:10 20181228-1372期方案4已投注，倍数324，模拟
22:52:15 回头，下次盈利回头43.96801
22:52:17 20181228-1373期方案10已投注，倍数19，模拟
22:53:18 回头，下次盈利回头44.99401
22:53:20 20181228-1374期没有可投注的方案
22:54:14 20181228-1375期没有可投注的方案
22:55:07 20181228-1376期方案7已投注，倍数19，模拟
22:56:18 20181228-1377期方案7已投注，倍数86，模拟
22:57:13 20181228-1378期方案7已投注，倍数324，模拟
22:58:19 模拟爆掉，转为实战
22:58:21 20181228-1379期没有可投注的方案
22:59:32 20181228-1380期没有可投注的方案
23:00:58 20181228-1381期投注时间已过
23:01:14 20181228-1382期方案6已投注，倍数30，
23:02:16 回头，下次盈利回头1.63
23:02:18 20181228-1383期没有可投注的方案
23:03:12 20181228-1384期方案2已投注，倍数30，
23:04:12 回头，下次盈利回头3.25
23:04:14 20181228-1385期没有可投注的方案
23:05:11 20181228-1386期方案8已投注，倍数30，
23:06:12 20181228-1387期方案8已投注，倍数136，
23:06:12 20181228-1387期方案10已投注，倍数30，
23:07:15 20181228-1388期方案6已投注，倍数30，
23:07:15 20181228-1388期方案10已投注，倍数136，
23:08:11 当前盈利11.148，触发盈利转换
23:08:13 20181228-1389期没有可投注的方案
23:09:13 20181228-1390期方案1已投注，倍数19，模拟
23:09:13 20181228-1390期方案5已投注，倍数19，模拟
23:10:08 回头，下次盈利回头2.062
23:10:10 20181228-1391期没有可投注的方案
23:11:16 20181228-1392期没有可投注的方案
23:12:13 20181228-1393期方案8已投注，倍数19，模拟
23:13:17 回头，下次盈利回头3.088001
23:13:19 20181228-1394期方案3已投注，倍数19，模拟
23:14:11 回头，下次盈利回头4.114001
23:14:13 20181228-1395期没有可投注的方案
23:15:20 20181228-1396期方案10已投注，倍数19，模拟
23:16:13 回头，下次盈利回头5.140001
23:16:15 20181228-1397期方案6已投注，倍数19，模拟
23:17:11 20181228-1398期方案6已投注，倍数86，模拟
23:18:33 请求奖期信息错误, , 重试1...
23:18:42 回头，下次盈利回头7.124001
23:18:44 20181228-1399期没有可投注的方案
23:19:10 20181228-1400期方案2已投注，倍数19，模拟
23:19:11 20181228-1400期方案4已投注，倍数19，模拟
23:20:11 回头，下次盈利回头9.176001
23:20:13 20181228-1401期方案9已投注，倍数19，模拟
23:21:19 20181228-1402期方案9已投注，倍数86，模拟
23:22:09 回头，下次盈利回头11.16
23:22:11 20181228-1403期没有可投注的方案
23:23:16 20181228-1404期没有可投注的方案
23:24:12 20181228-1405期没有可投注的方案
23:25:18 20181228-1406期没有可投注的方案
23:26:13 20181228-1407期没有可投注的方案
23:27:13 20181228-1408期没有可投注的方案
23:28:12 20181228-1409期没有可投注的方案
23:29:12 20181228-1410期方案4已投注，倍数19，模拟
23:30:13 回头，下次盈利回头12.186
23:30:15 20181228-1411期没有可投注的方案
23:31:11 20181228-1412期没有可投注的方案
23:32:15 20181228-1413期方案1已投注，倍数19，模拟
23:32:15 20181228-1413期方案6已投注，倍数19，模拟
23:33:10 回头，下次盈利回头14.238
23:33:12 20181228-1414期方案8已投注，倍数19，模拟
23:34:11 回头，下次盈利回头15.264
23:34:13 20181228-1415期方案6已投注，倍数19，模拟
23:35:07 回头，下次盈利回头16.29
23:35:09 20181228-1416期没有可投注的方案
23:36:16 20181228-1417期没有可投注的方案
23:37:58 20181228-1418期投注时间已过
23:38:12 20181228-1419期没有可投注的方案
23:39:14 20181228-1420期没有可投注的方案
23:40:13 20181228-1421期方案9已投注，倍数19，模拟
23:40:13 20181228-1421期方案10已投注，倍数19，模拟
23:41:13 20181228-1422期方案10已投注，倍数86，模拟
23:42:14 20181228-1423期方案10已投注，倍数324，模拟
23:43:13 模拟爆掉，转为实战
23:43:15 20181228-1424期没有可投注的方案
23:44:11 20181228-1425期方案10已投注，倍数30，
23:45:16 20181228-1426期方案9已投注，倍数30，
23:45:16 20181228-1426期方案10已投注，倍数136，
23:46:16 回头，下次盈利回头4.774001
23:46:18 20181228-1427期方案1已投注，倍数30，
23:47:19 回头，下次盈利回头6.394001
23:47:21 20181228-1428期没有可投注的方案
23:48:14 20181228-1429期方案4已投注，倍数30，
23:48:14 20181228-1429期方案6已投注，倍数30，
23:49:11 20181228-1430期方案6已投注，倍数136，
23:50:12 当前盈利11.148，触发盈利转换
23:50:14 20181228-1431期方案2已投注，倍数19，模拟
23:51:07 回头，下次盈利回头1.036
23:51:09 20181228-1432期没有可投注的方案
23:52:16 20181228-1433期没有可投注的方案
23:53:18 20181228-1434期方案6已投注，倍数19，模拟
23:54:08 回头，下次盈利回头2.062
23:54:10 20181228-1435期没有可投注的方案
23:55:18 20181228-1436期方案5已投注，倍数19，模拟
23:56:13 20181228-1437期方案3已投注，倍数19，模拟
23:56:13 20181228-1437期方案5已投注，倍数86，模拟
23:57:14 20181228-1438期方案5已投注，倍数324，模拟
23:57:14 20181228-1438期方案6已投注，倍数19，模拟
23:58:08 回头，下次盈利回头6.910003
23:58:10 20181228-1439期没有可投注的方案
